Error,Npoint,Pi,Nlance,tempsMilis,Nproc
9.9860259127e-05,15000000,3.1412789333333335,47,124,8
1.1047058867e-04,15000000,3.1412456,48,125,8
1.1462983785e-04,15000000,3.1412325333333335,49,79,8
1.2821105966e-04,15000000,3.1411898666666667,0,63,16
6.8288897253e-06,15000000,3.1415712,1,78,16
1.3882971419e-04,15000000,3.1420288,2,62,16
3.0264822345e-05,15000000,3.1416877333333333,3,78,16
2.0197407062e-04,15000000,3.140958133333333,4,62,16
1.0097205840e-04,15000000,3.1419098666666665,5,63,16
9.7907958492e-05,15000000,3.1412850666666667,6,62,16
2.6182130805e-05,15000000,3.1415104,7,63,16
1.2142877375e-04,15000000,3.1419741333333335,8,62,16
7.5838473050e-05,15000000,3.1413544,9,62,16
9.3409178767e-05,15000000,3.1412992,10,63,16
5.2079659878e-05,15000000,3.1417562666666665,11,63,16
5.6570114606e-05,15000000,3.1414149333333334,12,93,16
1.8525219126e-04,15000000,3.141010666666667,13,95,16
2.6937920885e-04,15000000,3.142438933333333,14,78,16
2.9458935183e-04,15000000,3.142518133333333,15,62,16
9.7406987670e-05,15000000,3.1418986666666666,16,63,16
9.4181447490e-05,15000000,3.1418885333333333,17,78,16
1.6149337809e-04,15000000,3.1421,18,63,16
6.6509708051e-05,15000000,3.1418016,19,63,16
1.3398307893e-04,15000000,3.1411717333333335,20,62,16
1.1217656639e-04,15000000,3.1419450666666666,21,78,16
2.0078905987e-05,15000000,3.1416557333333333,22,78,16
6.0732709947e-06,15000000,3.1416117333333333,23,63,16
2.0325228899e-05,15000000,3.1415288,24,78,16
1.5623065464e-04,15000000,3.1420834666666666,25,78,16
9.0022198311e-05,15000000,3.141875466666667,26,63,16
3.2947611536e-04,15000000,3.1426277333333332,27,62,16
2.0511472816e-04,15000000,3.140948266666667,28,94,16
4.5034401064e-05,15000000,3.1417341333333333,29,62,16
1.8457810900e-05,15000000,3.141534666666667,30,63,16
3.7038122107e-04,15000000,3.1404290666666665,31,63,16
1.7142464654e-04,15000000,3.1421312,32,62,16
3.5272897887e-05,15000000,3.1417034666666668,33,63,16
2.8498928893e-04,15000000,3.1406973333333332,34,78,16
2.3525638905e-04,15000000,3.142331733333333,35,62,16
1.2422157575e-04,15000000,3.1412024,36,63,16
2.7879783532e-05,15000000,3.141505066666667,37,78,16
1.3186933801e-04,15000000,3.142006933333333,38,62,16
5.4757463797e-07,15000000,3.141590933333333,39,63,16
1.2328786675e-04,15000000,3.141205333333333,40,62,16
2.2192646898e-05,15000000,3.1415229333333334,41,78,16
1.3517143583e-04,15000000,3.141168,42,63,16
2.1012614986e-05,15000000,3.141658666666667,43,62,16
5.7079410424e-05,15000000,3.1414133333333334,44,62,16
1.9076956262e-04,15000000,3.1409933333333333,45,63,16
1.6929923447e-05,15000000,3.1415394666666665,46,78,16
3.7904259613e-05,15000000,3.1417117333333335,47,62,16
1.1956135575e-04,15000000,3.141968266666667,48,63,16
1.3228542620e-04,15000000,3.1411770666666667,49,62,16
1.0165111949e-04,15000000,3.141912,0,78,32
2.8320675357e-04,15000000,3.1407029333333334,1,78,32
1.3339722547e-04,15000000,3.1420117333333333,2,78,32
7.8987455590e-05,15000000,3.1418408,3,78,32
1.8262915453e-04,15000000,3.1421664,4,79,32
6.4973495602e-05,15000000,3.141388533333333,5,62,32
8.0769990952e-05,15000000,3.1418464,6,78,32
1.5749556919e-04,15000000,3.1410978666666667,7,63,32
2.2726909624e-04,15000000,3.1408786666666666,8,62,32
3.4415746528e-05,15000000,3.141484533333333,9,78,32
1.2686126247e-04,15000000,3.1419912,10,63,32
6.6161852510e-05,15000000,3.1413848,11,62,32
1.7235835554e-04,15000000,3.1421341333333332,12,62,32
5.4757463797e-07,15000000,3.141590933333333,13,63,32
2.3321088078e-04,15000000,3.14086,14,63,32
6.5992087237e-05,15000000,3.1413853333333335,15,62,32
2.0171942271e-04,15000000,3.140958933333333,16,63,32
1.1743096484e-04,15000000,3.1412237333333333,17,62,32
4.2182009867e-04,15000000,3.140267466666667,18,78,32
6.7358534415e-05,15000000,3.1418042666666666,19,78,32
4.8599471789e-05,15000000,3.141745333333333,20,63,32
2.3983507257e-05,15000000,3.141668,21,62,32
2.1522408688e-04,15000000,3.1422688,22,62,32
6.4812055325e-05,15000000,3.141796266666667,23,63,32
9.8671902219e-05,15000000,3.1412826666666667,24,79,32
1.2694614511e-04,15000000,3.1419914666666666,25,78,32
4.0535621339e-05,15000000,3.14172,26,63,32
1.2923797629e-04,15000000,3.141998666666667,27,78,32
1.8414871699e-04,15000000,3.1410141333333335,28,62,32
1.6743516263e-04,15000000,3.1421186666666667,29,63,32
2.0427422679e-04,15000000,3.1422344,30,63,32
6.4642290053e-05,15000000,3.1417957333333333,31,62,32
1.5104448883e-04,15000000,3.1411181333333333,32,79,32
1.1921847904e-05,15000000,3.1415552,33,78,32
5.3344574426e-05,15000000,3.1414250666666668,34,78,32
1.4047259974e-06,15000000,3.141597066666667,35,79,32
3.2047357707e-05,15000000,3.1416933333333334,36,78,32
4.6044667703e-05,15000000,3.141448,37,78,32
2.1686697241e-06,15000000,3.1415994666666665,38,78,32
3.4848484706e-05,15000000,3.1417021333333333,39,94,32
1.4578176537e-04,15000000,3.141134666666667,40,78,32
6.7350209418e-05,15000000,3.141381066666667,41,63,32
2.2795150349e-05,15000000,3.1416642666666665,42,93,32
2.2412843869e-04,15000000,3.1408885333333334,43,63,32
1.7277778988e-05,15000000,3.1416469333333334,44,62,32
1.0911581265e-05,15000000,3.1416269333333333,45,63,32
2.3728859348e-05,15000000,3.1416672,46,62,32
2.3384349968e-06,15000000,3.1416,47,78,32
3.6368047163e-05,15000000,3.1414784,48,63,32
1.9959735680e-04,15000000,3.1409656,49,78,32
1.5825951291e-04,15000000,3.1410954666666666,0,62,64
5.8106327056e-05,15000000,3.1417752,1,78,64
1.7244323817e-04,15000000,3.1421344,2,78,64
1.4896086337e-06,15000000,3.1415973333333334,3,63,64
2.3301100005e-06,15000000,3.1415853333333335,4,62,64
2.3381003807e-05,15000000,3.1415192,5,78,64
6.4718847693e-05,15000000,3.141389333333333,6,63,64
2.3508662377e-04,15000000,3.1423312,7,63,64
9.8340696670e-05,15000000,3.1419016,8,78,64
9.8081069926e-06,15000000,3.1416234666666667,9,62,64
2.3261670233e-04,15000000,3.1408618666666666,10,78,64
5.0042476606e-05,15000000,3.141749866666667,11,63,64
2.0613331979e-04,15000000,3.1409450666666667,12,78,64
1.2635196665e-04,15000000,3.1419896,13,78,64
2.0274633934e-04,15000000,3.1422296,14,63,64
1.6853031191e-04,15000000,3.1410632,15,78,64
9.9520728582e-05,15000000,3.14128,16,62,64
1.6471059327e-04,15000000,3.1410752,17,78,64
1.0571716103e-04,15000000,3.1412605333333334,18,78,64
2.7030957168e-05,15000000,3.1415077333333334,19,63,64
8.6703450498e-05,15000000,3.141320266666667,20,78,64
1.3198433610e-06,15000000,3.1415968,21,78,64
8.1873465225e-05,15000000,3.1418498666666665,22,63,64
4.1885418524e-05,15000000,3.1414610666666665,23,78,64
2.5494916067e-04,15000000,3.1423936,24,78,64
1.1590307739e-04,15000000,3.1412285333333334,25,78,64
1.4043415929e-04,15000000,3.1411514666666664,26,62,64
3.1789363636e-06,15000000,3.141582666666667,27,79,64
1.3534952610e-04,15000000,3.1420178666666665,28,78,64
8.4844357496e-05,15000000,3.1418592,29,62,64
4.1893743520e-05,15000000,3.1417242666666665,30,62,64
2.0078571371e-04,15000000,3.1409618666666668,31,62,64
1.0716849085e-04,15000000,3.141929333333333,32,78,64
1.3364354838e-04,15000000,3.1411728,33,63,64
9.6549836311e-05,15000000,3.1412893333333334,34,94,64
5.1986452245e-05,15000000,3.1414293333333334,35,78,64
5.0042476606e-05,15000000,3.141749866666667,36,63,64
7.5668707777e-05,15000000,3.1413549333333335,37,78,64
2.9492553622e-05,15000000,3.1415,38,62,64
1.7083046808e-04,15000000,3.1421293333333336,39,79,64
5.5891053516e-05,15000000,3.1414170666666665,40,78,64
2.0444399206e-04,15000000,3.1422349333333335,41,62,64
1.0648608359e-05,15000000,3.1415592,42,78,64
7.2533029069e-06,15000000,3.1415698666666665,43,63,64
7.8902572954e-05,15000000,3.1418405333333332,44,63,64
2.2116089258e-05,15000000,3.1416621333333334,45,62,64
4.2318156701e-05,15000000,3.1417256,46,62,64
4.1044917157e-05,15000000,3.1417216,47,79,64
9.9698818851e-05,15000000,3.141905866666667,48,62,64
4.7920410698e-05,15000000,3.1417432,49,78,64
2.1114972033e-04,1000000,3.142256,0,47,1
5.6256383468e-04,1000000,3.14336,1,31,1
5.9634214510e-05,1000000,3.14178,2,31,1
3.6011874707e-04,1000000,3.142724,3,32,1
5.6001735559e-04,1000000,3.143352,4,31,1
8.0957230636e-04,1000000,3.144136,5,31,1
3.0765793166e-05,1000000,3.141496,6,31,1
1.0642202153e-03,1000000,3.144936,7,31,1
1.5640041991e-04,1000000,3.142084,8,47,1
4.5561171292e-04,1000000,3.143024,9,31,1
9.0191963584e-05,1000000,3.141876,10,32,1
7.8325036410e-04,1000000,3.139132,11,31,1
1.7295253399e-04,1000000,3.142136,12,31,1
7.6602416777e-05,1000000,3.141352,13,31,1
4.2887368248e-04,1000000,3.14294,14,31,1
3.4525596072e-04,1000000,3.140508,15,32,1
