Error,Npoint,Pi,Nlance,tempsMilis,Nproc
1.2303819768e-05,4000000,3.141554,6,674,4
8.3605234273e-05,4000000,3.14133,7,986,4
1.1702777232e-04,4000000,3.141225,8,1160,4
5.3268016786e-05,4000000,3.14176,9,1084,4
7.5868018705e-05,4000000,3.141831,10,517,4
1.1279196550e-04,4000000,3.141947,11,1193,4
1.2498551948e-04,4000000,3.1412,12,496,4
6.0967369784e-04,4000000,3.143508,13,774,4
4.8776101143e-04,4000000,3.143125,14,1232,4
4.8212921177e-04,4000000,3.140078,15,520,4
6.3870021329e-05,4000000,3.141392,16,1112,4
8.3923544159e-05,4000000,3.141329,17,1167,4
2.1793200624e-04,4000000,3.140908,18,1113,4
1.1406520505e-04,4000000,3.141951,19,997,4
1.5640041991e-04,4000000,3.142084,20,926,4
1.4812836374e-06,4000000,3.141588,21,1214,4
1.4822214117e-04,4000000,3.141127,22,1266,4
2.4807366713e-04,4000000,3.142372,23,1229,4
2.4329901884e-04,4000000,3.142357,24,598,4
9.0608051769e-05,4000000,3.141308,25,989,4
1.2816861834e-04,4000000,3.14119,26,1320,4
4.0955455773e-04,4000000,3.140306,27,1158,4
8.2331994728e-05,4000000,3.141334,28,1121,4
1.8988327378e-05,4000000,3.141533,29,655,4
1.0938833505e-04,4000000,3.141249,30,726,4
2.8668694166e-04,4000000,3.140692,31,1279,4
8.6788333135e-05,4000000,3.14132,32,1350,4
1.4694890162e-04,4000000,3.141131,33,1079,4
2.0287366329e-04,4000000,3.14223,34,1080,4
9.8468020624e-05,4000000,3.141902,35,593,4
2.1465112908e-04,4000000,3.142267,36,1130,4
2.4584549793e-04,4000000,3.142365,37,1317,4
1.4812836374e-06,4000000,3.141588,38,1354,4
1.4115900786e-05,4000000,3.141637,39,1299,4
3.8122497785e-04,4000000,3.140395,40,1200,4
1.1915816323e-04,4000000,3.141967,41,1099,4
8.7963794380e-05,4000000,3.141869,42,1277,4
1.0811509551e-04,4000000,3.141253,43,1217,4
1.0133280960e-04,4000000,3.141911,44,1320,4
6.7591961665e-05,4000000,3.141805,45,1287,4
4.0818353988e-04,4000000,3.142875,46,981,4
2.3916099032e-04,4000000,3.142344,47,1314,4
8.5515093590e-05,4000000,3.141324,48,1094,4
